125407532893224962	Create new folders from within your photo album in #iOS5 , finally !! Thanks @Apple , that's been a thorn in my side for a while . #newfeature	V A N P P D N N P ^ , R , N @ , L V D N P D N P D N , #	positive
125402636764712960	Video card on @Kimaris workstation died after just six months . So long @hp . Hello @apple .	N N P @ N V P R $ N , R A @ , ! @ ,	positive
125402412147146752	@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone ! @Facebook upload issues !	@ & @ O V R P P V O V D @ P D N D V D @ ^ , @ V N ,	positive
125393816470568961	#iOS5 update submitted to @apple ! Thanks for all the support !	^ N V P @ , N P D D N ,	positive
125356807626559488	Awesome service from the @apple store in pc . Thanks chris !	A N P D @ N P ^ , N ^ ,	positive
125343429289984000	RT @To1ne : . @apple thanks for fixing this ... http://t.co/wTj1ogDO	~ @ ~ , @ N P V O , U	positive
125338216411828224	I am crazy about #iOS5 . The photo cropping is the best ! @apple	O V A P ^ , D N V V D A , @	positive
125333598197911552	. @apple thanks for fixing this ... http://t.co/wTj1ogDO	, @ N P V O , U	positive
125330595302744064	Hell yes !!! Got my contacts back !! Thanks @apple	N ! , V D N R , N @	positive
125319163366473728	RT @SawyerHartman : I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE	~ @ ~ O V V O @ D N V D A N R , ^ , A N R V	positive
125309946723188736	Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone ! Made my day !	A N P D @ N P V V O P V D N N P D ^ , V D N ,	positive
125281706327552001	@jonsibley Actually , the @Apple mouse is pretty sweet man .	@ R , D @ N V R A N ,	positive
125279987254300672	The #iphone4s is amazing . Siri's voice recognition is absolutely a step above previous attempts . Bravo @apple	D ^ V A , Z N N V R D N P A N , ^ @	positive
125264731035537409	Finally got the @apple IPhone thanks to @sprint getting with the times	R V D @ ^ N P @ V P D N	positive
125256305647693825	#iOs5 is nice and as it had to be ! Thanks @Apple	^ V A & P O V P V , N @	positive
125243911538098176	Just downloaded IOS 5 . It's better than I expected ! #thankyou @apple	R V ^ $ , L A P O V , # @	positive
125238017299451905	@Apple : Siri is amazing !!! I'm in love !	@ ~ ^ V A , L P N ,	positive
126418790706712576	RT @cjwallace03 : So apparently @apple put MB cap on your SMS with the new update . 25mb storage before it tells you your inbox is full . W ...	~ @ ~ P R @ V ^ N P D N P D A N , D N P O V O D N V A , G ~	negative
126417285559762944	RT @Jewelz2611 @mashable @apple , iphones r 2 expensive . Most went w/ htc/galaxy . No customer loyalty w/phone comp ..	~ @ @ @ , ^ V $ A , R V P N , D N N P N ,	negative
126416915664084992	@mashable @apple , iphones r 2 expensive . Most went w/ htc/galaxy . No customer loyalty w/phone comp ..	@ @ , ^ V $ A , R V P N , D N N P N ,	negative
126416109212680192	THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE	O V O V V ^ U G @	negative
126411162622496768	@apple why my tunes no go on my iPhone ? iPhone lonely without them . silly #iOS5	@ R D N R V P D ^ , ^ A P O , A ^	negative
126410591949697024	@apple needs to hurry up and release #iTunesMatch	@ V P V T & N #	negative
126409696553861121	Why is #Siri always down @apple	R V ^ R R @	negative
126408864387182593	I just need to exchange a cord at the apple store why do I have to wait for a genius ? @apple	O R V P V D N P D ^ N R V O V P V P D N , @	negative
126408052525105153	@apple AirDrop #fail - Immediate " declined your request . " every time	@ ^ V , A , V D N , , D N	negative
126407767132078082	good article about why @apple fucked it all up with lion and their future . http://t.co/zNDP9Vr6 #fb	A N P R @ V O D T P N & D N , U #	negative
126405405667627008	RT @radlerc : Yellowgate ? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s	~ @ ~ ^ , D ^ $ N V P A N P ^ U @ @	negative
126405185630253056	Yellowgate ? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s	^ , D ^ $ N V P A N P ^ U @ @	negative
126405040809312256	The one #iphone feature still missing since @apple first showed it .. Contacts pictures on the contacts list ! Simple yet 5 major updates miss	D $ N N R V P @ R V O , N N P D N N , A R $ A N V	negative
126400637930979329	Asked siri is she dreams of electric sleep . Was disappointed that she didn't have a snippy answer . Missed opportunity @apple	V ^ V O N P N N , V V P O V V D A N , V N @	negative
126394680903614465	@paulens It surprises me that @Apple throws up an error alert about authorizing , and there's no " Authorize this computer " button .	@ O V O P @ V T D N N P V , & L D , V D N , N ,	negative
126393717421645825	@Lisa_Marie1987 shhhh . the evil sith lords @apple may hear you ha !	@ ! , D A N N @ V V O ! ,	negative
126393204550537216	FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO .	V O @ V P D A N N ,	negative
126392402083708928	Oh , @apple . Steve obviously had nothing to do with iPhoto , as it's the perfect opposite of ' insanely great ' . Get it fixed , please .	! , @ , ^ R V N P V P ^ , P L D A N P , R A , , V O V , V ,	negative
126391082308206593	OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS	! @ R D N V O V D D N O N	negative
126388194194362369	Seriously - I have absolutely no offing clue what @Apple means by " authorization " , nor how to do it .	R , O V R D N N O @ V P , N , , & R P V O ,	negative
126385036441296896	shit , shit , shit . IOS5 update ate all my apps , data and media just like @apple said it would . This is going to take some time to rebuild .	N , N , N , ^ N V X D N , N & N R P @ V O V , O V V P V D N P V ,	negative
126382959711358976	. @apple & @AT &T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas !! Give me a fucking break !!!!	, @ & @ P O V V O R V P A $ ^ ^ $ P ^ & ^ , V O D A N ,	negative
126382051661328385	Love @apple downloads . 4 hours and i-pad now wonky ! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance	V @ N , $ N & N R A , # # # #	negative
126381519513194497	Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity	! @ D A N V R D N P D N V # # # #	negative
126380588822298625	I am so done with @Att and @apple ' s profitering and lack of customer service , so fucking down with both !!!	O V R V P @ & @ , G V & N P N N , P R R P O ,	negative
126380553464315904	It would be great If @Apple would send my new phone . #frustrated	O V V A P @ V V D A N , #	negative
126377298650861568	@apple thank you for ruining my 3GS with #iOS5 . You've just turned my phone into an utterly useless pile of shit .	@ V O P V D N P ^ , L R V D N P D R A N P N ,	negative
126372694118768640	So apparently @apple put MB cap on your SMS with the new update . 25mb storage before it tells you your inbox is full . What is this 2001 ?	P R @ V ^ N P D N P D A N , D N P O V O D N V A , O V D $ ,	negative
126372040696541184	You know @apple It's been almost a week since I paid for iTunes Match , I would really like to use it . Any ETA on a fix ?	O V @ L V R D N P O V P ^ N , O V R V P V O , D N P D N ,	negative
126363154837020672	removing all @apple shit .	V D @ N ,	negative
126361483432038400	So @PhoenixSwinger ' s iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple	P @ , G ^ P V V O D R A N P D ^ N @	negative
126358781633368064	What ??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable .	O , O O V ! @ ~ @ A N , ^ Z N V A ,	negative
126358301393956866	@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend ' em	@ V V O D ^ V $ P V & O N V $ & $ P X D N O V P V & N , O	negative
126358272084152320	Gotta say the @Apple itouch iphone shuffle etc .. sound quality is AWFUL .. painfully crap . Its been a downgrade from @Sony sound quality wise	V V D @ N ^ N G , V N V A , R N , L V D N P @ V N A	negative
126357580741226496	@bisquiat @Apple the upgrade just slows down my phone so much , it's stuck half the time . uch . thankfully no other damage . sucks for you :(	@ @ D N R V T D N R R , L V R D N , ! , R D A N , V P O E	negative
126357227727626240	@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud . Now it's cost me mightily .	@ O V @ V V A D A N P D N G N P V & V P ^ , R L V O R ,	negative
126354628999778305	Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name . #whaddupwitdat	! @ R O V ^ D ^ V V N P V P N N P D S N , #	negative
126351972948393984	@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm . Then he exclaims : And I waited a whole YEAR for this phone !! LMAO	@ O V V & R V N P O V D N @ P $ , R O V , & O V D A N P D N , !	negative
126348169826148352	Total chaos at @apple store regent street . Like an Ethiopian feeding station . Can't believe this is same co . that makes all that cool shit .	A N P @ N N N , P D ^ V N , V V O V A ^ , O V D D A N ,	negative
126344426854416385	@FishMama : If you made a purchase , just wait for the @apple survey ! hate going b/c of the bad #custserv	@ ~ P O V D N , R V P D @ N , V V P P D A #	negative
126343931117047808	Correction : @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple . Hero of my day !	N , P A A N P ^ P ^ ^ ^ ^ N V V P $ N P @ & @ , N P D N ,	negative
126343679785959424	@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the " newest " model are suckers ...	@ @ @ L R X D N O V P N P N P V D , A , N V N ,	negative
126343214805426176	Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark .	V O V @ P V D N N V P D N P O V D N V N & N P D N ,	negative
126334597431697408	@APPLE Wow @MOTOROLA Just crushed your dreams ....	@ ! @ R V D N ,	negative
126331480233353216	RT @phxguy88 : Oh , just fuck you , @apple . Already ?? ---> iPhone 5 on schedule for summer launch ? http://t.co/Ofh9PTaG via @BGR	~ @ ~ ! , R V O , @ , R , G ^ $ P N P N N , U P @	negative
126331327271284736	Oh , just fuck you , @apple . Already ?? ---> iPhone 5 on schedule for summer launch ? http://t.co/Ofh9PTaG via @BGR	! , R V O , @ , R , G ^ $ P N P N N , U P @	negative
